| S.No | Skip List Time | Set Time | Closeness (%) |
| 7701 | 0.005929       | 0.005543 | 93.496120     |
| 7702 | 0.005291       | 0.005660 | 93.480679     |
| 7703 | 0.005565       | 0.005538 | 99.519964     |
| 7704 | 0.005435       | 0.006485 | 83.812959     |
| 7705 | 0.005212       | 0.005517 | 94.468344     |
| 7706 | 0.005176       | 0.005667 | 91.330948     |
| 7707 | 0.005583       | 0.005612 | 99.479118     |
| 7708 | 0.005779       | 0.006419 | 90.025584     |
| 7709 | 0.006135       | 0.005771 | 94.066090     |
| 7710 | 0.005464       | 0.005449 | 99.734498     |
| 7711 | 0.005674       | 0.005548 | 97.766107     |
| 7712 | 0.005302       | 0.005221 | 98.466584     |
| 7713 | 0.005228       | 0.005409 | 96.649895     |
| 7714 | 0.005254       | 0.005377 | 97.706768     |
| 7715 | 0.004988       | 0.005949 | 83.846585     |
| 7716 | 0.005364       | 0.005744 | 93.392445     |
| 7717 | 0.005646       | 0.005498 | 97.381081     |
| 7718 | 0.005377       | 0.005965 | 90.144894     |
| 7719 | 0.006029       | 0.005897 | 97.812225     |
| 7720 | 0.005513       | 0.005670 | 97.228302     |
| 7721 | 0.005450       | 0.005598 | 97.361845     |
| 7722 | 0.005344       | 0.005923 | 90.225089     |
| 7723 | 0.005832       | 0.006103 | 95.561370     |
| 7724 | 0.005902       | 0.005217 | 88.394863     |
| 7725 | 0.006052       | 0.005776 | 95.434544     |
| 7726 | 0.005399       | 0.005301 | 98.172617     |
| 7727 | 0.005488       | 0.005462 | 99.538685     |
| 7728 | 0.005318       | 0.006264 | 84.900481     |
| 7729 | 0.005493       | 0.005520 | 99.503233     |
| 7730 | 0.005418       | 0.005693 | 95.167414     |
| 7731 | 0.006183       | 0.006011 | 97.225235     |
| 7732 | 0.005199       | 0.006885 | 75.515114     |
| 7733 | 0.005357       | 0.005680 | 94.303939     |
| 7734 | 0.005707       | 0.005340 | 93.579978     |
| 7735 | 0.005899       | 0.005968 | 98.838318     |
| 7736 | 0.005382       | 0.005959 | 90.325811     |
| 7737 | 0.005368       | 0.005657 | 94.891959     |
| 7738 | 0.005453       | 0.005909 | 92.282700     |
| 7739 | 0.005601       | 0.005519 | 98.538310     |
| 7740 | 0.005171       | 0.005736 | 90.147822     |
| 7741 | 0.005226       | 0.005636 | 92.722904     |
| 7742 | 0.005289       | 0.005620 | 94.118984     |
| 7743 | 0.006116       | 0.005532 | 90.462262     |
| 7744 | 0.005904       | 0.005447 | 92.255366     |
| 7745 | 0.005733       | 0.006081 | 94.280972     |
| 7746 | 0.005545       | 0.005447 | 98.232873     |
| 7747 | 0.005070       | 0.005450 | 93.026254     |
| 7748 | 0.005095       | 0.005996 | 84.973132     |
| 7749 | 0.005204       | 0.005563 | 93.545808     |
| 7750 | 0.005595       | 0.005744 | 97.411589     |
| 7751 | 0.005226       | 0.006041 | 86.509331     |
| 7752 | 0.005805       | 0.006159 | 94.251911     |
| 7753 | 0.005638       | 0.006526 | 86.391315     |
| 7754 | 0.005837       | 0.005434 | 93.084907     |
| 7755 | 0.005775       | 0.005743 | 99.442966     |
| 7756 | 0.005581       | 0.005952 | 93.755345     |
| 7757 | 0.005845       | 0.005466 | 93.519852     |
| 7758 | 0.005451       | 0.005394 | 98.959398     |
| 7759 | 0.005431       | 0.005418 | 99.758937     |
| 7760 | 0.005044       | 0.005317 | 94.862123     |
| 7761 | 0.005301       | 0.005922 | 89.506309     |
| 7762 | 0.005579       | 0.005689 | 98.070326     |
| 7763 | 0.005703       | 0.005858 | 97.362023     |
| 7764 | 0.005746       | 0.006038 | 95.172044     |
| 7765 | 0.005668       | 0.005563 | 98.136855     |
| 7766 | 0.005955       | 0.005784 | 97.130862     |
| 7767 | 0.005479       | 0.005988 | 91.495026     |
| 7768 | 0.005470       | 0.006975 | 78.427768     |
| 7769 | 0.005307       | 0.005524 | 96.087950     |
| 7770 | 0.005221       | 0.005573 | 93.676235     |
| 7771 | 0.005041       | 0.005590 | 90.179606     |
| 7772 | 0.005189       | 0.005590 | 92.835786     |
| 7773 | 0.005229       | 0.005922 | 88.305119     |
| 7774 | 0.007228       | 0.006710 | 92.841290     |
| 7775 | 0.005767       | 0.006269 | 91.991982     |
| 7776 | 0.005384       | 0.005907 | 91.144367     |
| 7777 | 0.005458       | 0.006115 | 89.263871     |
| 7778 | 0.005744       | 0.006257 | 91.799178     |
| 7779 | 0.005259       | 0.005367 | 97.994337     |
| 7780 | 0.005950       | 0.005497 | 92.389843     |
| 7781 | 0.005862       | 0.005576 | 95.120318     |
| 7782 | 0.005256       | 0.005265 | 99.821795     |
| 7783 | 0.005090       | 0.005506 | 92.458800     |
| 7784 | 0.005813       | 0.006195 | 93.834838     |
| 7785 | 0.005245       | 0.005673 | 92.452503     |
| 7786 | 0.005905       | 0.005552 | 94.021305     |
| 7787 | 0.005588       | 0.005254 | 94.027035     |
| 7788 | 0.005649       | 0.006218 | 90.856808     |
| 7789 | 0.005415       | 0.006700 | 80.814922     |
| 7790 | 0.005286       | 0.005723 | 92.369108     |
| 7791 | 0.005122       | 0.005573 | 91.921678     |
| 7792 | 0.005221       | 0.005950 | 87.743680     |
| 7793 | 0.005856       | 0.005669 | 96.798153     |
| 7794 | 0.005469       | 0.005668 | 96.477534     |
| 7795 | 0.005291       | 0.005460 | 96.891620     |
| 7796 | 0.005201       | 0.005850 | 88.914900     |
| 7797 | 0.005466       | 0.005893 | 92.749056     |
| 7798 | 0.005268       | 0.006335 | 83.168489     |
| 7799 | 0.005958       | 0.005578 | 93.623590     |
| 7800 | 0.005661       | 0.005677 | 99.702576     |
| 7801 | 0.006899       | 0.006576 | 95.319211     |
| 7802 | 0.005427       | 0.005916 | 91.740002     |
| 7803 | 0.005233       | 0.005787 | 90.417900     |
| 7804 | 0.005307       | 0.006075 | 87.358966     |
| 7805 | 0.004959       | 0.005622 | 88.213857     |
| 7806 | 0.005399       | 0.005972 | 90.396749     |
| 7807 | 0.005195       | 0.005732 | 90.625943     |
| 7808 | 0.005739       | 0.006162 | 93.129592     |
| 7809 | 0.005393       | 0.005984 | 90.121465     |
| 7810 | 0.005724       | 0.005837 | 98.050259     |
| 7811 | 0.005798       | 0.005847 | 99.148947     |
| 7812 | 0.006085       | 0.006263 | 97.151598     |
| 7813 | 0.005658       | 0.005474 | 96.740572     |
| 7814 | 0.006121       | 0.005677 | 92.748551     |
| 7815 | 0.005080       | 0.005739 | 88.524431     |
| 7816 | 0.005236       | 0.005602 | 93.475460     |
| 7817 | 0.005382       | 0.006888 | 78.138047     |
| 7818 | 0.005330       | 0.005807 | 91.799101     |
| 7819 | 0.005356       | 0.006043 | 88.627299     |
| 7820 | 0.005279       | 0.006779 | 77.872112     |
| 7821 | 0.005720       | 0.005483 | 95.863805     |
| 7822 | 0.005796       | 0.005262 | 90.780478     |
| 7823 | 0.005370       | 0.005784 | 92.852556     |
| 7824 | 0.006819       | 0.005984 | 87.758117     |
| 7825 | 0.005792       | 0.006030 | 96.047828     |
| 7826 | 0.005171       | 0.005557 | 93.068581     |
| 7827 | 0.005294       | 0.005466 | 96.851584     |
| 7828 | 0.005373       | 0.005810 | 92.471355     |
| 7829 | 0.005266       | 0.005937 | 88.712027     |
| 7830 | 0.005453       | 0.006373 | 85.575090     |
| 7831 | 0.005551       | 0.006693 | 82.930740     |
| 7832 | 0.005695       | 0.005438 | 95.500998     |
| 7833 | 0.005940       | 0.005708 | 96.093386     |
| 7834 | 0.005091       | 0.006756 | 75.354221     |
| 7835 | 0.005193       | 0.005699 | 91.120147     |
| 7836 | 0.005379       | 0.006013 | 89.444738     |
| 7837 | 0.005342       | 0.005687 | 93.944652     |
| 7838 | 0.005511       | 0.005892 | 93.529728     |
| 7839 | 0.005491       | 0.005947 | 92.327517     |
| 7840 | 0.006093       | 0.005771 | 94.712477     |
| 7841 | 0.005152       | 0.005404 | 95.334984     |
| 7842 | 0.005221       | 0.005761 | 90.620013     |
| 7843 | 0.005104       | 0.005367 | 95.092879     |
| 7844 | 0.005280       | 0.005493 | 96.121086     |
| 7845 | 0.006016       | 0.005820 | 96.744469     |
| 7846 | 0.005148       | 0.005905 | 87.181870     |
| 7847 | 0.005222       | 0.005883 | 88.764456     |
| 7848 | 0.005328       | 0.006006 | 88.710074     |
| 7849 | 0.005415       | 0.006647 | 81.462550     |
| 7850 | 0.005704       | 0.006086 | 93.720802     |
| 7851 | 0.005436       | 0.005714 | 95.139742     |
| 7852 | 0.005162       | 0.005646 | 91.428884     |
| 7853 | 0.005539       | 0.005761 | 96.140533     |
| 7854 | 0.005807       | 0.005458 | 93.993359     |
| 7855 | 0.005348       | 0.005468 | 97.805546     |
| 7856 | 0.005655       | 0.005949 | 95.069732     |
| 7857 | 0.005505       | 0.005388 | 97.863690     |
| 7858 | 0.005166       | 0.005458 | 94.642260     |
| 7859 | 0.005417       | 0.005580 | 97.083943     |
| 7860 | 0.005205       | 0.005883 | 88.490312     |
| 7861 | 0.005172       | 0.006253 | 82.711813     |
| 7862 | 0.005701       | 0.005742 | 99.277967     |
| 7863 | 0.005033       | 0.005750 | 87.538918     |
| 7864 | 0.005614       | 0.005355 | 95.390430     |
| 7865 | 0.005111       | 0.005449 | 93.800700     |
| 7866 | 0.004915       | 0.005571 | 88.221564     |
| 7867 | 0.005303       | 0.006006 | 88.298381     |
| 7868 | 0.005711       | 0.005795 | 98.556729     |
| 7869 | 0.006017       | 0.005760 | 95.733239     |
| 7870 | 0.005610       | 0.005817 | 96.439038     |
| 7871 | 0.005825       | 0.005697 | 97.807700     |
| 7872 | 0.005803       | 0.005662 | 97.563389     |
| 7873 | 0.005372       | 0.005420 | 99.116084     |
| 7874 | 0.005658       | 0.005687 | 99.491436     |
| 7875 | 0.005264       | 0.005324 | 98.871372     |
| 7876 | 0.005200       | 0.005558 | 93.564599     |
| 7877 | 0.004965       | 0.005703 | 87.064611     |
| 7878 | 0.005456       | 0.005668 | 96.264364     |
| 7879 | 0.006793       | 0.006407 | 94.323009     |
| 7880 | 0.005659       | 0.006175 | 91.641857     |
| 7881 | 0.005333       | 0.006290 | 84.790505     |
| 7882 | 0.005214       | 0.005505 | 94.719309     |
| 7883 | 0.005661       | 0.005902 | 95.918181     |
| 7884 | 0.005519       | 0.005811 | 94.972673     |
| 7885 | 0.005157       | 0.005741 | 89.818411     |
| 7886 | 0.005144       | 0.005487 | 93.748822     |
| 7887 | 0.005321       | 0.006091 | 87.354764     |
| 7888 | 0.005349       | 0.006043 | 88.515175     |
| 7889 | 0.006070       | 0.006832 | 88.845143     |
| 7890 | 0.007199       | 0.006031 | 83.775172     |
| 7891 | 0.005249       | 0.006015 | 87.269255     |
| 7892 | 0.005443       | 0.006319 | 86.132827     |
| 7893 | 0.006039       | 0.007139 | 84.588429     |
| 7894 | 0.005662       | 0.005926 | 95.533776     |
| 7895 | 0.005975       | 0.006095 | 98.041740     |
| 7896 | 0.006033       | 0.006289 | 95.932292     |
| 7897 | 0.005627       | 0.005397 | 95.911270     |
| 7898 | 0.005298       | 0.006109 | 86.726046     |
| 7899 | 0.005276       | 0.005951 | 88.667892     |
| 7900 | 0.005635       | 0.006552 | 86.001384     |
| 7901 | 0.006630       | 0.006320 | 95.331103     |
| 7902 | 0.005353       | 0.005992 | 89.330011     |
| 7903 | 0.006084       | 0.006877 | 88.465308     |
| 7904 | 0.005887       | 0.007422 | 79.309595     |
| 7905 | 0.005585       | 0.006823 | 81.853921     |
| 7906 | 0.008221       | 0.007717 | 93.877054     |
| 7907 | 0.006586       | 0.006443 | 97.828457     |
| 7908 | 0.006291       | 0.006787 | 92.693954     |
| 7909 | 0.006499       | 0.006148 | 94.598598     |
| 7910 | 0.006756       | 0.006793 | 99.460583     |
| 7911 | 0.007488       | 0.007814 | 95.826873     |
| 7912 | 0.005772       | 0.006332 | 91.161843     |
| 7913 | 0.007463       | 0.006682 | 89.543064     |
| 7914 | 0.007251       | 0.006276 | 86.553740     |
| 7915 | 0.006060       | 0.006894 | 87.896896     |
| 7916 | 0.007690       | 0.008088 | 95.085665     |
| 7917 | 0.007427       | 0.006332 | 85.251723     |
| 7918 | 0.005371       | 0.006545 | 82.062601     |
| 7919 | 0.006874       | 0.005542 | 80.620518     |
| 7920 | 0.005832       | 0.005272 | 90.392210     |
| 7921 | 0.006279       | 0.006488 | 96.766463     |
| 7922 | 0.006172       | 0.006768 | 91.202194     |
| 7923 | 0.006385       | 0.006365 | 99.685416     |
| 7924 | 0.005643       | 0.006394 | 88.248994     |
| 7925 | 0.005951       | 0.006565 | 90.646943     |
| 7926 | 0.005979       | 0.006982 | 85.634073     |
| 7927 | 0.005970       | 0.007282 | 81.984348     |
| 7928 | 0.006015       | 0.007290 | 82.510342     |
| 7929 | 0.005592       | 0.006244 | 89.552647     |
| 7930 | 0.005094       | 0.006583 | 77.389069     |
| 7931 | 0.005634       | 0.005639 | 99.910891     |
| 7932 | 0.005625       | 0.005429 | 96.520773     |
| 7933 | 0.005279       | 0.006074 | 86.912711     |
| 7934 | 0.005928       | 0.005616 | 94.741180     |
| 7935 | 0.006009       | 0.009797 | 61.336372     |
| 7936 | 0.008922       | 0.006394 | 71.670341     |
| 7937 | 0.008487       | 0.008217 | 96.828057     |
| 7938 | 0.007752       | 0.008133 | 95.316917     |
| 7939 | 0.005869       | 0.005512 | 93.923806     |
| 7940 | 0.005530       | 0.005860 | 94.377235     |
| 7941 | 0.005400       | 0.006171 | 87.504892     |
| 7942 | 0.005334       | 0.005657 | 94.300605     |
| 7943 | 0.005546       | 0.005740 | 96.629361     |
| 7944 | 0.005556       | 0.005624 | 98.785525     |
| 7945 | 0.005160       | 0.005656 | 91.233862     |
| 7946 | 0.005210       | 0.005575 | 93.442978     |
| 7947 | 0.005748       | 0.005406 | 94.049643     |
| 7948 | 0.005219       | 0.005536 | 94.264685     |
| 7949 | 0.005921       | 0.005775 | 97.533994     |
| 7950 | 0.005149       | 0.005500 | 93.616462     |
| 7951 | 0.006242       | 0.005667 | 90.782509     |
| 7952 | 0.005373       | 0.005699 | 94.278703     |
| 7953 | 0.005585       | 0.005306 | 95.010938     |
| 7954 | 0.005735       | 0.005959 | 96.245516     |
| 7955 | 0.005551       | 0.005765 | 96.291693     |
| 7956 | 0.005455       | 0.006164 | 88.499224     |
| 7957 | 0.005041       | 0.005474 | 92.076740     |
| 7958 | 0.005495       | 0.005503 | 99.839626     |
| 7959 | 0.005761       | 0.005797 | 99.372794     |
| 7960 | 0.005393       | 0.005834 | 92.430671     |
| 7961 | 0.005417       | 0.005513 | 98.259515     |
| 7962 | 0.005247       | 0.006778 | 77.411492     |
| 7963 | 0.006128       | 0.005827 | 95.098958     |
| 7964 | 0.005501       | 0.005659 | 97.203176     |
| 7965 | 0.005404       | 0.005908 | 91.468628     |
| 7966 | 0.005758       | 0.005217 | 90.606385     |
| 7967 | 0.005401       | 0.005965 | 90.544469     |
| 7968 | 0.005881       | 0.005941 | 99.004329     |
| 7969 | 0.005607       | 0.006106 | 91.818517     |
| 7970 | 0.005968       | 0.005711 | 95.689637     |
| 7971 | 0.006342       | 0.005680 | 89.558027     |
| 7972 | 0.006093       | 0.006290 | 96.859210     |
| 7973 | 0.005473       | 0.006093 | 89.830642     |
| 7974 | 0.005805       | 0.005774 | 99.465708     |
| 7975 | 0.005781       | 0.005338 | 92.325031     |
| 7976 | 0.005765       | 0.005620 | 97.495788     |
| 7977 | 0.005153       | 0.005664 | 90.976119     |
| 7978 | 0.006825       | 0.005367 | 78.637085     |
| 7979 | 0.005275       | 0.005438 | 96.999364     |
| 7980 | 0.006308       | 0.006221 | 98.614641     |
| 7981 | 0.006178       | 0.006353 | 97.253343     |
| 7982 | 0.007125       | 0.006695 | 93.962812     |
| 7983 | 0.005685       | 0.007248 | 78.443157     |
| 7984 | 0.006677       | 0.006198 | 92.834046     |
| 7985 | 0.005504       | 0.006117 | 89.979511     |
| 7986 | 0.005385       | 0.005751 | 93.642931     |
| 7987 | 0.005085       | 0.005559 | 91.474592     |
| 7988 | 0.005201       | 0.005495 | 94.642538     |
| 7989 | 0.005733       | 0.005639 | 98.369227     |
| 7990 | 0.005774       | 0.005781 | 99.878239     |
| 7991 | 0.005233       | 0.005595 | 93.526094     |
| 7992 | 0.005103       | 0.005934 | 85.984665     |
| 7993 | 0.005231       | 0.005545 | 94.346245     |
| 7994 | 0.005319       | 0.006290 | 84.569633     |
| 7995 | 0.005352       | 0.005883 | 90.969151     |
| 7996 | 0.005191       | 0.006178 | 84.021038     |
| 7997 | 0.006228       | 0.005577 | 89.536391     |
| 7998 | 0.005303       | 0.006176 | 85.865242     |
| 7999 | 0.005244       | 0.005710 | 91.828427     |
| 8000 | 0.005170       | 0.006072 | 85.141359     |
| 8001 | 0.004945       | 0.005646 | 87.581556     |
| 8002 | 0.004922       | 0.005793 | 84.964397     |
| 8003 | 0.005316       | 0.005623 | 94.540643     |
| 8004 | 0.005706       | 0.005744 | 99.348952     |
| 8005 | 0.005102       | 0.006044 | 84.412714     |
| 8006 | 0.005416       | 0.006136 | 88.268914     |
| 8007 | 0.005683       | 0.005437 | 95.667839     |
| 8008 | 0.006112       | 0.005735 | 93.826381     |
| 8009 | 0.005161       | 0.006076 | 84.944017     |
| 8010 | 0.005632       | 0.005884 | 95.705678     |
| 8011 | 0.007574       | 0.006847 | 90.406833     |
| 8012 | 0.006344       | 0.006491 | 97.737353     |
| 8013 | 0.006728       | 0.006567 | 97.595111     |
| 8014 | 0.005038       | 0.006238 | 80.759808     |
| 8015 | 0.005570       | 0.006361 | 87.566040     |
| 8016 | 0.005707       | 0.005417 | 94.909971     |
| 8017 | 0.006467       | 0.007001 | 92.372161     |
| 8018 | 0.007090       | 0.006888 | 97.146389     |
| 8019 | 0.007435       | 0.007424 | 99.852986     |
| 8020 | 0.007569       | 0.007354 | 97.167093     |
| 8021 | 0.006856       | 0.006800 | 99.177039     |
| 8022 | 0.006637       | 0.006286 | 94.708472     |
| 8023 | 0.005878       | 0.007060 | 83.257358     |
| 8024 | 0.006202       | 0.005821 | 93.854990     |
| 8025 | 0.005716       | 0.007509 | 76.125383     |
| 8026 | 0.005834       | 0.006845 | 85.228247     |
| 8027 | 0.006173       | 0.007231 | 85.362437     |
| 8028 | 0.006661       | 0.007563 | 88.082286     |
| 8029 | 0.006829       | 0.007559 | 90.341554     |
| 8030 | 0.006044       | 0.007207 | 83.860974     |
| 8031 | 0.005955       | 0.007289 | 81.696348     |
| 8032 | 0.007483       | 0.007783 | 96.144321     |
| 8033 | 0.006560       | 0.006345 | 96.716209     |
| 8034 | 0.007332       | 0.005983 | 81.599273     |
| 8035 | 0.007400       | 0.006875 | 92.907032     |
| 8036 | 0.007656       | 0.007150 | 93.391819     |
| 8037 | 0.006819       | 0.006790 | 99.582973     |
| 8038 | 0.007486       | 0.006532 | 87.259129     |
| 8039 | 0.006277       | 0.006532 | 96.088859     |
| 8040 | 0.008152       | 0.007045 | 86.411805     |
| 8041 | 0.007285       | 0.007351 | 99.096575     |
| 8042 | 0.007727       | 0.007611 | 98.492911     |
| 8043 | 0.006424       | 0.006157 | 95.850738     |
| 8044 | 0.005840       | 0.006576 | 88.814179     |
| 8045 | 0.006412       | 0.006986 | 91.774820     |
| 8046 | 0.006231       | 0.006087 | 97.699379     |
| 8047 | 0.006762       | 0.007470 | 90.520094     |
| 8048 | 0.007243       | 0.006096 | 84.158832     |
| 8049 | 0.007120       | 0.006829 | 95.921896     |
| 8050 | 0.006712       | 0.006450 | 96.090607     |
| 8051 | 0.005642       | 0.006492 | 86.905371     |
| 8052 | 0.005681       | 0.006353 | 89.422243     |
| 8053 | 0.006035       | 0.006096 | 98.991347     |
| 8054 | 0.005854       | 0.005974 | 97.997923     |
| 8055 | 0.006153       | 0.005715 | 92.876693     |
| 8056 | 0.005586       | 0.006863 | 81.390430     |
| 8057 | 0.005608       | 0.005908 | 94.923061     |
| 8058 | 0.006161       | 0.006309 | 97.661415     |
| 8059 | 0.008264       | 0.009101 | 90.803372     |
| 8060 | 0.006365       | 0.006023 | 94.630491     |
| 8061 | 0.005291       | 0.005831 | 90.736077     |
| 8062 | 0.006102       | 0.005735 | 93.992389     |
| 8063 | 0.005279       | 0.006223 | 84.827575     |
| 8064 | 0.005205       | 0.006435 | 80.885742     |
| 8065 | 0.005482       | 0.006253 | 87.673011     |
| 8066 | 0.006024       | 0.006126 | 98.329650     |
| 8067 | 0.005864       | 0.005698 | 97.168587     |
| 8068 | 0.005592       | 0.005560 | 99.428508     |
| 8069 | 0.006133       | 0.005522 | 90.046881     |
| 8070 | 0.005364       | 0.005509 | 97.361369     |
| 8071 | 0.005875       | 0.005577 | 94.922449     |
| 8072 | 0.005953       | 0.005434 | 91.278077     |
| 8073 | 0.005392       | 0.005618 | 95.972811     |
| 8074 | 0.005349       | 0.006205 | 86.207587     |
| 8075 | 0.005316       | 0.005838 | 91.066308     |
| 8076 | 0.005225       | 0.005763 | 90.672219     |
| 8077 | 0.005753       | 0.005903 | 97.455392     |
| 8078 | 0.005505       | 0.005692 | 96.715075     |
| 8079 | 0.005177       | 0.005747 | 90.083969     |
| 8080 | 0.005395       | 0.005672 | 95.126494     |
| 8081 | 0.005725       | 0.005768 | 99.253922     |
| 8082 | 0.005730       | 0.005443 | 94.980725     |
| 8083 | 0.005865       | 0.005615 | 95.737185     |
| 8084 | 0.005764       | 0.006605 | 87.272753     |
| 8085 | 0.005556       | 0.005947 | 93.437521     |
| 8086 | 0.005172       | 0.005813 | 88.988907     |
| 8087 | 0.005080       | 0.006525 | 77.849356     |
| 8088 | 0.005447       | 0.005905 | 92.235532     |
| 8089 | 0.005590       | 0.005477 | 97.976951     |
| 8090 | 0.005375       | 0.005876 | 91.466424     |
| 8091 | 0.005465       | 0.005865 | 93.166943     |
| 8092 | 0.005508       | 0.006034 | 91.287652     |
| 8093 | 0.005769       | 0.005798 | 99.510849     |
| 8094 | 0.006279       | 0.005733 | 91.305397     |
| 8095 | 0.005022       | 0.005735 | 87.563178     |
| 8096 | 0.005690       | 0.005952 | 95.586280     |
| 8097 | 0.005859       | 0.006616 | 88.564803     |
| 8098 | 0.006528       | 0.006547 | 99.722957     |
| 8099 | 0.006934       | 0.006714 | 96.830687     |
| 8100 | 0.006437       | 0.006988 | 92.115298     |
| 8101 | 0.008196       | 0.010479 | 78.208188     |
| 8102 | 0.005391       | 0.005910 | 91.219647     |
| 8103 | 0.005890       | 0.006386 | 92.230549     |
| 8104 | 0.006786       | 0.007198 | 94.271658     |
| 8105 | 0.006304       | 0.007631 | 82.602950     |
| 8106 | 0.006569       | 0.005913 | 90.018282     |
| 8107 | 0.007506       | 0.006618 | 88.170743     |
| 8108 | 0.005845       | 0.007102 | 82.292773     |
| 8109 | 0.006248       | 0.006564 | 95.197060     |
| 8110 | 0.007794       | 0.006623 | 84.979094     |
| 8111 | 0.006290       | 0.007201 | 87.346689     |
| 8112 | 0.007262       | 0.006338 | 87.273650     |
| 8113 | 0.006271       | 0.006032 | 96.182888     |
| 8114 | 0.005763       | 0.007199 | 80.048404     |
| 8115 | 0.005372       | 0.006607 | 81.308818     |
| 8116 | 0.006247       | 0.005988 | 95.858126     |
| 8117 | 0.006634       | 0.005949 | 89.676517     |
| 8118 | 0.006146       | 0.006046 | 98.370838     |
| 8119 | 0.006826       | 0.007212 | 94.648225     |
| 8120 | 0.006774       | 0.006665 | 98.380897     |
| 8121 | 0.005838       | 0.006055 | 96.409628     |
| 8122 | 0.005503       | 0.005929 | 92.821279     |
| 8123 | 0.005445       | 0.006453 | 84.380842     |
| 8124 | 0.006433       | 0.006934 | 92.771696     |
| 8125 | 0.005614       | 0.006799 | 82.566804     |
| 8126 | 0.007380       | 0.005528 | 74.905984     |
| 8127 | 0.005635       | 0.007001 | 80.482332     |
| 8128 | 0.006710       | 0.006871 | 97.660875     |
| 8129 | 0.006811       | 0.006276 | 92.146420     |
| 8130 | 0.005486       | 0.006232 | 88.031467     |
| 8131 | 0.006407       | 0.006860 | 93.402980     |
| 8132 | 0.005924       | 0.006290 | 94.183092     |
| 8133 | 0.005836       | 0.006582 | 88.668575     |
| 8134 | 0.006174       | 0.006735 | 91.672920     |
| 8135 | 0.006649       | 0.005789 | 87.064634     |
| 8136 | 0.005190       | 0.005738 | 90.450939     |
| 8137 | 0.005243       | 0.006136 | 85.445074     |
| 8138 | 0.005500       | 0.008603 | 63.938367     |
| 8139 | 0.006685       | 0.006166 | 92.234262     |
| 8140 | 0.007044       | 0.006353 | 90.194377     |
| 8141 | 0.005338       | 0.006360 | 83.927087     |
| 8142 | 0.005458       | 0.006800 | 80.266496     |
| 8143 | 0.006354       | 0.006101 | 96.018542     |
| 8144 | 0.006188       | 0.005912 | 95.545757     |
| 8145 | 0.005196       | 0.005916 | 87.815665     |
| 8146 | 0.005539       | 0.006551 | 84.547872     |
| 8147 | 0.005559       | 0.005936 | 93.659396     |
| 8148 | 0.005587       | 0.005616 | 99.477427     |
| 8149 | 0.005852       | 0.005609 | 95.843837     |
| 8150 | 0.005371       | 0.006189 | 86.773814     |
| 8151 | 0.006354       | 0.007145 | 88.934703     |
| 8152 | 0.005480       | 0.006777 | 80.854830     |
| 8153 | 0.005172       | 0.005799 | 89.193920     |
| 8154 | 0.005515       | 0.006110 | 90.261974     |
| 8155 | 0.006607       | 0.009233 | 71.557916     |
| 8156 | 0.005597       | 0.005768 | 97.043124     |
| 8157 | 0.005151       | 0.005380 | 95.746217     |
| 8158 | 0.005347       | 0.005511 | 97.020124     |
| 8159 | 0.005495       | 0.005769 | 95.249731     |
| 8160 | 0.005208       | 0.006032 | 86.328128     |
| 8161 | 0.005933       | 0.005484 | 92.425146     |
| 8162 | 0.005765       | 0.005866 | 98.279096     |
| 8163 | 0.005496       | 0.006174 | 89.032382     |
| 8164 | 0.006180       | 0.005542 | 89.676853     |
| 8165 | 0.005593       | 0.005528 | 98.838454     |
| 8166 | 0.005840       | 0.005437 | 93.098015     |
| 8167 | 0.005177       | 0.006304 | 82.111255     |
| 8168 | 0.006261       | 0.006040 | 96.465216     |
| 8169 | 0.005535       | 0.005982 | 92.522994     |
| 8170 | 0.005554       | 0.005551 | 99.931460     |
| 8171 | 0.006414       | 0.006159 | 96.019185     |
| 8172 | 0.005394       | 0.006118 | 88.151991     |
| 8173 | 0.006477       | 0.006047 | 93.351228     |
| 8174 | 0.005649       | 0.006562 | 86.081066     |
| 8175 | 0.005405       | 0.006353 | 85.077050     |
| 8176 | 0.005667       | 0.006223 | 91.063076     |
| 8177 | 0.005763       | 0.005658 | 98.177894     |
| 8178 | 0.005760       | 0.005240 | 90.962685     |
| 8179 | 0.005071       | 0.006183 | 82.009745     |
| 8180 | 0.005840       | 0.005703 | 97.645447     |
| 8181 | 0.006014       | 0.005925 | 98.518433     |
| 8182 | 0.005519       | 0.006407 | 86.146560     |
| 8183 | 0.006149       | 0.005770 | 93.835155     |
| 8184 | 0.005964       | 0.005898 | 98.889396     |
| 8185 | 0.005740       | 0.005569 | 97.024419     |
| 8186 | 0.005331       | 0.007061 | 75.497165     |
| 8187 | 0.005375       | 0.006179 | 87.002279     |
| 8188 | 0.005228       | 0.006138 | 85.181561     |
| 8189 | 0.005668       | 0.005786 | 97.970524     |
| 8190 | 0.005597       | 0.005760 | 97.175196     |
| 8191 | 0.005542       | 0.005913 | 93.728487     |
| 8192 | 0.005553       | 0.006039 | 91.952613     |
| 8193 | 0.005301       | 0.005961 | 88.925805     |
| 8194 | 0.005179       | 0.005903 | 87.732391     |
| 8195 | 0.005187       | 0.006353 | 81.636247     |
| 8196 | 0.005415       | 0.005733 | 94.452684     |
| 8197 | 0.005519       | 0.005780 | 95.496239     |
| 8198 | 0.005636       | 0.005813 | 96.960992     |
| 8199 | 0.005524       | 0.005778 | 95.606953     |
